index,x,y,z,vx,vy,vz,mass,fx,fy,fz
243,0,12.3471,1.12246,0.803,-0.326529,0.76979,1,8.93208e-14,-9.0314e-17,2.7723e-16
244,0,12.3471,2.24492,0.835644,-0.476469,0.671385,1,9.0223e-14,1.72171e-16,-1.11564e-16
245,0,12.3471,3.36739,-0.26037,-0.253178,0.180692,1,8.93187e-14,1.33628e-16,-8.3592e-17
246,0,12.3471,4.48985,0.197161,0.0258119,-0.94762,1,8.9169e-14,-1.42627e-16,9.75023e-16
247,0,12.3471,5.61231,-0.0905726,1.61357,-1.97524,1,9.06107e-14,3.01408e-17,1.33931e-15
248,0,12.3471,6.73477,0.612025,0.747822,-0.964674,1,8.90069e-14,-1.71304e-16,1.70328e-16
249,0,12.3471,7.85723,-0.337245,-0.710868,1.31236,1,9.04984e-14,1.54445e-16,2.82977e-17
250,0,12.3471,8.9797,0.777388,0.814667,0.0837037,1,8.9169e-14,-3.16045e-17,1.41911e-15
251,0,12.3471,10.1022,0.925584,-0.00735355,0.961615,1,9.0033e-14,1.65449e-16,1.11554e-15
252,0,12.3471,11.2246,-0.109888,-0.482992,1.28187,1,8.93e-14,-9.0314e-17,4.21755e-17
253,0,12.3471,12.3471,-0.0192644,-0.638625,-0.646606,1,9.02178e-14,1.72171e-16,-6.47269e-17
254,0,12.3471,13.4695,-0.647109,0.597063,-0.0718948,1,8.87864e-14,1.34983e-16,1.08203e-16
255,0,12.3471,14.592,1.62441,0.839301,0.180455,1,8.91461e-14,-1.6572e-16,2.56387e-15
256,0,12.3471,15.7145,0.99066,-0.352753,-1.31657,1,9.09621e-14,4.22297e-17,-8.66288e-14
257,0,12.3471,16.8369,-0.705947,0.102832,-0.159564,1,9.05008e-14,1.9868e-16,1.75386e-13
258,0,12.3471,17.9594,0.579897,-0.0898469,0.528424,1,9.08362e-14,2.15648e-16,1.08203e-16
259,0,12.3471,19.0819,1.05947,-0.0920316,0.391695,1,8.99041e-14,3.16045e-17,-1.73506e-13
260,0,12.3471,20.2043,-1.24836,-0.0893367,-0.875084,1,9.17705e-14,-1.76345e-16,1.73368e-15
261,0,12.3471,21.3268,0.0984574,0.165772,0.163115,1,9.05381e-14,2.12558e-16,1.73944e-13
262,0,12.3471,22.4492,-0.344818,1.62774,-0.900647,1,9.08557e-14,2.13154e-16,-3.5345e-16
263,0,12.3471,23.5717,-0.946644,1.17161,-0.501041,1,9.0027e-14,-1.33357e-17,-1.76949e-13
264,0,13.4695,0,-0.674125,1.63089,0.696908,1,8.86447e-14,-1.57209e-17,8.74718e-14
265,0,13.4695,1.12246,-0.425869,0.152664,1.3775,1,8.9396e-14,1.97867e-16,4.15141e-16
266,0,13.4695,2.24492,0.485766,0.910164,0.568664,1,8.8924e-14,-2.1684e-19,-7.01479e-17
267,0,13.4695,3.36739,0.654919,0.0266556,0.00622788,1,8.83477e-14,-2.13154e-16,1.191e-16
268,0,13.4695,4.48985,0.184811,0.519098,-0.202643,1,8.88914e-14,1.0018e-16,1.59609e-15
269,0,13.4695,5.61231,0.0820315,-0.221502,0.0801861,1,9.05946e-14,3.17346e-16,1.63773e-15
270,0,13.4695,6.73477,-0.891248,1.84572,-0.521357,1,8.87228e-14,3.96818e-17,1.05059e-16
271,0,13.4695,7.85723,-0.260705,-0.582246,0.434625,1,8.98188e-14,-3.17238e-16,4.60786e-18
272,0,13.4695,8.9797,-0.143421,-0.684705,0.463812,1,8.86694e-14,1.0018e-16,1.15201e-15
273,0,13.4695,10.1022,0.556671,-0.04892,-0.472224,1,9.09068e-14,2.06324e-16,1.63773e-15
274,0,13.4695,11.2246,1.54864,0.23954,-0.904934,1,8.9625e-14,8.68446e-17,-1.1601e-17
275,0,13.4695,12.3471,0.997849,-0.608126,1.94175,1,8.92709e-14,1.10805e-16,-7.69784e-18
276,0,13.4695,13.4695,0.0519793,0.716769,-1.47623,1,8.86971e-14,-2.07516e-16,2.11474e-16
277,0,13.4695,14.592,-0.914742,0.943984,0.223465,1,8.89117e-14,1.2799e-16,3.4239e-15
278,0,13.4695,15.7145,1.44326,0.342399,0.101176,1,9.09533e-14,2.32128e-16,-8.62027e-14
279,0,13.4695,16.8369,1.21017,0.714515,-0.140935,1,9.06514e-14,-3.36591e-16,1.75401e-13
280,0,13.4695,17.9594,-0.780036,-1.68262,-0.312053,1,8.92539e-14,-2.35272e-16,1.00451e-16
281,0,13.4695,19.0819,-0.845413,1.83985,-0.462829,1,8.9674e-14,7.42136e-17,-1.73331e-13
282,0,13.4695,20.2043,-0.484876,-1.07984,-0.190594,1,9.1779e-14,6.55942e-17,1.91436e-15
283,0,13.4695,21.3268,-0.475538,1.23027,0.117607,1,9.10122e-14,-1.70057e-16,1.7393e-13
284,0,13.4695,22.4492,-0.010769,-0.0969772,0.55546,1,8.94517e-14,-3.56703e-16,-3.76814e-16
285,0,13.4695,23.5717,-0.325116,0.47143,1.14224,1,8.97403e-14,-2.10552e-16,-1.77526e-13
286,0,14.592,0,0.321636,-0.178536,-0.677671,1,8.7687e-14,1.27021e-15,8.84887e-14
287,0,14.592,1.12246,-0.199506,0.39762,-1.08814,1,8.87307e-14,3.37714e-15,1.5748e-16
288,0,14.592,2.24492,0.584949,0.14565,-0.107568,1,8.86068e-14,3.48956e-15,-1.43169e-16
289,0,14.592,3.36739,-0.471908,-0.339193,0.421581,1,8.8391e-14,3.31099e-15,-1.87838e-16
290,0,14.592,4.48985,-0.0953679,-0.356746,0.330322,1,8.66253e-14,2.51807e-15,-1.32835e-15
291,0,14.592,5.61231,0.355742,-0.886986,0.403275,1,8.7239e-14,2.63322e-15,2.24484e-16
292,0,14.592,6.73477,1.76883,0.331373,-1.20615,1,8.91584e-14,2.47475e-15,-5.64327e-17
293,0,14.592,7.85723,0.121246,-1.29928,2.24336,1,8.862e-14,2.85302e-15,-2.13046e-17
294,0,14.592,8.9797,1.58026,-0.473562,-1.59365,1,8.66253e-14,2.29603e-15,-1.32835e-15
295,0,14.592,10.1022,-0.627115,-0.129809,-1.2507,1,8.7687e-14,3.04657e-15,2.25961e-16
296,0,14.592,11.2246,-0.053412,-0.134479,0.0868988,1,8.85086e-14,2.04487e-15,-6.45642e-17
297,0,14.592,12.3471,0.158297,-0.685988,-0.606755,1,8.83848e-14,2.60203e-15,8.06104e-17
298,0,14.592,13.4695,0.027832,-0.448791,0.641456,1,8.86192e-14,3.77199e-15,5.92516e-17
299,0,14.592,14.592,0.0209579,1.32048,0.579778,1,8.6693e-14,2.21645e-15,4.47572e-16
300,0,14.592,15.7145,0.777876,0.0924537,0.109728,1,8.76644e-14,1.73815e-15,-8.80028e-14
301,0,14.592,16.8369,1.22275,-0.269666,0.385765,1,8.98299e-14,3.46586e-15,1.75311e-13
302,0,14.592,17.9594,-0.193207,-0.191936,-0.830382,1,8.89211e-14,3.16137e-15,1.28641e-16
303,0,14.592,19.0819,-0.530813,-0.659514,0.419499,1,8.75927e-14,1.79271e-15,-1.75094e-13
304,0,14.592,20.2043,0.732859,-0.0686805,0.160954,1,8.83305e-14,1.29406e-15,3.7096e-16
305,0,14.592,21.3268,-0.112564,-0.576229,0.609394,1,9.00516e-14,2.13207e-15,1.73973e-13
306,0,14.592,22.4492,0.45806,-1.34304,-0.202497,1,8.89101e-14,2.24804e-15,-2.60154e-16
307,0,14.592,23.5717,-0.629706,-0.27863,-0.477048,1,8.9039e-14,2.82992e-15,-1.76652e-13
308,0,15.7145,0,-0.0373906,-0.235373,-0.250721,1,8.98301e-14,-8.63746e-14,8.75938e-14
309,0,15.7145,1.12246,0.780481,0.393438,-0.500768,1,9.15673e-14,-8.53796e-14,1.87188e-16
310,0,15.7145,2.24492,-0.398282,0.34709,0.345815,1,9.20245e-14,-8.55374e-14,-9.17777e-17
311,0,15.7145,3.36739,-0.432472,-0.167378,1.30728,1,9.15583e-14,-8.60383e-14,-3.15882e-16
312,0,15.7145,4.48985,-0.420257,1.35295,0.780512,1,8.8595e-14,-8.62348e-14,-3.24054e-16
313,0,15.7145,5.61231,1.21857,-0.44743,-0.121296,1,9.00464e-14,-8.72472e-14,8.53335e-16
314,0,15.7145,6.73477,-0.322873,0.797178,-0.404216,1,9.21468e-14,-8.67431e-14,-1.05656e-16
315,0,15.7145,7.85723,0.513832,0.479294,-0.0358619,1,9.19053e-14,-8.65032e-14,-9.38377e-17
316,0,15.7145,8.9797,0.916062,0.0748132,0.589421,1,8.8484e-14,-8.62348e-14,-3.24054e-16
317,0,15.7145,10.1022,-0.355154,-0.51432,0.516452,1,9.0133e-14,-8.67472e-14,8.48781e-16
318,0,15.7145,11.2246,0.300913,0.170952,-0.245438,1,9.16385e-14,-8.74174e-14,4.66749e-17
319,0,15.7145,12.3471,1.09366,-0.793001,-0.832117,1,9.27566e-14,-8.68012e-14,-1.8052e-17
320,0,15.7145,13.4695,0.663364,0.60816,0.248946,1,9.16121e-14,-8.55196e-14,1.30755e-16
321,0,15.7145,14.592,-0.208599,0.354624,1.21799,1,8.84165e-14,-8.6989e-14,1.12818e-15
322,0,15.7145,15.7145,1.77865,-1.17566,-0.298766,1,9.06187e-14,-8.74654e-14,-8.73302e-14
323,0,15.7145,16.8369,-0.345988,1.15143,-1.76067,1,9.15371e-14,-8.62827e-14,1.75571e-13
324,0,15.7145,17.9594,0.359744,-0.183554,1.15935,1,9.09181e-14,-8.67561e-14,2.41777e-16
325,0,15.7145,19.0819,1.05952,0.257572,-1.12159,1,8.9044e-14,-8.70724e-14,-1.74818e-13
326,0,15.7145,20.2043,-0.411284,-0.330696,-0.942067,1,9.04492e-14,-8.76328e-14,8.16879e-16
327,0,15.7145,21.3268,0.813935,-1.03177,1.3913,1,9.18514e-14,-8.8187e-14,1.74281e-13
328,0,15.7145,22.4492,1.38685,-0.274463,0.231036,1,9.09892e-14,-8.79561e-14,-2.88289e-16
329,0,15.7145,23.5717,-0.0557236,0.637739,0.901732,1,9.00831e-14,-8.66392e-14,-1.77662e-13
330,0,16.8369,0,0.178394,0.331016,-0.441729,1,8.83784e-14,1.757e-13,8.68249e-14
331,0,16.8369,1.12246,0.305077,0.113858,-0.648137,1,9.06858e-14,1.7534e-13,3.09323e-16
332,0,16.8369,2.24492,-0.0144359,-0.273132,-0.433854,1,9.08687e-14,1.75775e-13,-1.38941e-16
333,0,16.8369,3.36739,-0.81717,0.0427896,-0.555051,1,9.01902e-14,1.75517e-13,-6.06611e-17
334,0,16.8369,4.48985,-0.338428,0.760581,0.446256,1,8.98477e-14,1.75551e-13,1.89112e-15
335,0,16.8369,5.61231,-0.698279,0.247921,0.0923045,1,9.05277e-14,1.75437e-13,2.15133e-15
336,0,16.8369,6.73477,1.20175,0.97892,-1.08901,1,9.1213e-14,1.75415e-13,3.53992e-17
337,0,16.8369,7.85723,0.60592,0.895313,0.394682,1,9.09119e-14,1.75739e-13,-6.10948e-17
338,0,16.8369,8.9797,-0.242241,1.70921,0.459932,1,8.97366e-14,1.75662e-13,1.89112e-15
339,0,16.8369,10.1022,1.39658,0.956473,0.327183,1,9.08347e-14,1.75461e-13,1.93102e-15
340,0,16.8369,11.2246,-0.415404,-0.0186017,-0.159118,1,9.06181e-14,1.75091e-13,-1.94072e-17
341,0,16.8369,12.3471,-0.865391,0.459434,1.10919,1,9.0664e-14,1.75636e-13,-4.06576e-18
342,0,16.8369,13.4695,-0.215937,1.53218,-1.1059,1,9.01063e-14,1.75539e-13,1.40729e-16
343,0,16.8369,14.592,0.742894,1.18333,-0.146442,1,8.98241e-14,1.75395e-13,3.67322e-15
344,0,16.8369,15.7145,-0.136371,0.737644,0.356853,1,9.06553e-14,1.75643e-13,-8.60657e-14
345,0,16.8369,16.8369,-1.42034,-0.599336,-0.011421,1,9.04923e-14,1.76347e-13,1.76017e-13
346,0,16.8369,17.9594,-0.975389,-0.337631,-0.95499,1,9.0396e-14,1.75919e-13,1.40729e-16
347,0,16.8369,19.0819,-0.266879,-0.240128,0.247523,1,8.95152e-14,1.75879e-13,-1.72373e-13
348,0,16.8369,20.2043,-0.0695289,0.354885,0.270057,1,9.01297e-14,1.76105e-13,1.628e-15
349,0,16.8369,21.3268,0.726574,0.617861,0.542664,1,9.03145e-14,1.76115e-13,1.74508e-13
350,0,16.8369,22.4492,2.19638,0.24474,1.83662,1,9.03272e-14,1.75785e-13,-3.81097e-16
351,0,16.8369,23.5717,0.287713,-0.0602435,-0.266333,1,8.89871e-14,1.75916e-13,-1.78384e-13
352,0,17.9594,0,1.06568,1.16135,0.423337,1,8.90333e-14,-1.26743e-16,8.734e-14
353,0,17.9594,1.12246,0.799023,-0.906866,-1.09966,1,8.9285e-14,3.13334e-17,4.01263e-16
354,0,17.9594,2.24492,0.878966,-0.0914048,0.529323,1,8.95624e-14,-2.1684e-19,-1.39537e-16
355,0,17.9594,3.36739,-0.512932,1.17303,-1.09373,1,8.92914e-14,-4.66207e-17,-1.96783e-17
356,0,17.9594,4.48985,-0.986651,1.02228,-1.85179,1,8.96963e-14,1.0018e-16,1.14507e-15
357,0,17.9594,5.61231,0.263861,-0.0775926,-0.523492,1,9.06917e-14,2.06324e-16,9.85472e-16
358,0,17.9594,6.73477,-0.146212,-0.602278,1.0914,1,8.96942e-14,3.96818e-17,3.91397e-17
359,0,17.9594,7.85723,1.27462,-0.487597,0.193488,1,8.98743e-14,-1.50704e-16,-2.45192e-16
360,0,17.9594,8.9797,-0.943759,0.759112,0.740351,1,8.94743e-14,-1.21864e-16,1.14507e-15
361,0,17.9594,10.1022,-0.213781,0.0104538,-0.0682816,1,9.10109e-14,9.53014e-17,1.31854e-15
362,0,17.9594,11.2246,-1.15172,1.09436,-0.545467,1,8.97291e-14,1.97867e-16,1.65341e-16
363,0,17.9594,12.3471,-0.543314,-0.108139,0.703873,1,8.9382e-14,-2.1684e-19,-1.46367e-17
364,0,17.9594,13.4695,-0.423628,-1.38531,-0.63056,1,8.87803e-14,-4.09828e-17,1.66371e-16
365,0,17.9594,14.592,0.296164,1.55068,-0.894904,1,8.97027e-14,2.39012e-16,2.95899e-15
366,0,17.9594,15.7145,-0.923504,-1.07371,-1.162,1,9.06133e-14,1.21105e-16,-8.66606e-14
367,0,17.9594,16.8369,0.850162,1.05799,0.124185,1,8.94301e-14,-3.52366e-18,1.75672e-13
368,0,17.9594,17.9594,-0.336022,1.26813,0.121457,1,8.97813e-14,-2.90783e-16,5.18791e-17
369,0,17.9594,19.0819,0.767756,-0.367597,0.0295456,1,8.9216e-14,1.87025e-17,-1.7363e-13
370,0,17.9594,20.2043,-0.881569,0.444525,0.133529,1,9.05508e-14,1.76617e-16,6.79239e-16
371,0,17.9594,21.3268,-0.638592,-0.626083,1.14365,1,9.01379e-14,-1.70057e-16,1.74243e-13
372,0,17.9594,22.4492,1.39312,-0.152595,0.0462103,1,8.92851e-14,-1.34658e-16,-2.38037e-16
373,0,17.9594,23.5717,0.279133,0.103416,-1.18863,1,8.94072e-14,-2.10552e-16,-1.77762e-13
374,0,19.0819,0,0.298808,-1.4815,-0.521176,1,8.75083e-14,-1.75788e-13,8.84918e-14
375,0,19.0819,1.12246,0.353784,0.423788,-0.576033,1,8.96584e-14,-1.72959e-13,2.41181e-16
376,0,19.0819,2.24492,-0.329446,-0.422453,-0.0747171,1,9.00873e-14,-1.72365e-13,-2.53107e-16
377,0,19.0819,3.36739,-0.0234788,0.472325,-0.368216,1,8.87604e-14,-1.72055e-13,-8.29957e-17
378,0,19.0819,4.48985,0.260194,0.35788,0.13874,1,8.7241e-14,-1.73337e-13,-1.76934e-15
379,0,19.0819,5.61231,-0.188506,0.126534,0.531051,1,8.89487e-14,-1.73759e-13,1.16931e-16
380,0,19.0819,6.73477,0.590366,1.2853,-0.703591,1,9.05262e-14,-1.73395e-13,1.75099e-17
381,0,19.0819,7.85723,-0.316383,-1.14521,0.658125,1,8.92114e-14,-1.72513e-13,-2.74845e-17
382,0,19.0819,8.9797,-0.2416,0.144642,-0.430199,1,8.7241e-14,-1.73781e-13,-1.76934e-15
383,0,19.0819,10.1022,-0.236068,0.865537,0.490287,1,8.89516e-14,-1.73346e-13,2.29065e-16
384,0,19.0819,11.2246,-0.0835376,0.542746,0.5581,1,8.98805e-14,-1.73847e-13,1.91362e-17
385,0,19.0819,12.3471,-0.281946,-1.04286,-0.639182,1,8.98655e-14,-1.72809e-13,8.16946e-17
386,0,19.0819,13.4695,-0.954712,0.823888,0.9467,1,8.87668e-14,-1.7204e-13,1.65232e-16
387,0,19.0819,14.592,1.12001,-1.43307,0.75764,1,8.70745e-14,-1.73644e-13,3.09811e-17
388,0,19.0819,15.7145,1.56361,0.786712,-1.5267,1,8.8319e-14,-1.73525e-13,-8.77379e-14
389,0,19.0819,16.8369,1.24896,0.028036,-0.166551,1,8.93144e-14,-1.72836e-13,1.75801e-13
390,0,19.0819,17.9594,0.315271,-0.745098,0.000155818,1,8.82117e-14,-1.73539e-13,1.09721e-16
391,0,19.0819,19.0819,1.14415,0.439668,0.0395811,1,8.62961e-14,-1.74722e-13,-1.76055e-13
392,0,19.0819,20.2043,0.0590325,-0.83894,-0.108135,1,8.86521e-14,-1.73747e-13,1.91741e-16
393,0,19.0819,21.3268,-1.16295,0.723237,-1.55115,1,8.90915e-14,-1.73725e-13,1.74463e-13
394,0,19.0819,22.4492,0.601506,0.692735,0.932983,1,8.84203e-14,-1.74006e-13,-2.61184e-16
395,0,19.0819,23.5717,0.0570839,0.648232,-0.115052,1,8.8422e-14,-1.72771e-13,-1.77059e-13
396,0,20.2043,0,-0.84567,1.08354,-0.0704935,1,8.86375e-14,1.75971e-15,8.75937e-14
397,0,20.2043,1.12246,-1.00361,-0.332414,-0.304723,1,9.23735e-14,2.29703e-15,2.42699e-16
398,0,20.2043,2.24492,0.322786,1.66218,0.368497,1,9.32745e-14,2.15446e-15,-9.17777e-17
399,0,20.2043,3.36739,0.142134,1.73925,0.692067,1,9.23637e-14,1.88104e-15,-2.0486e-16
400,0,20.2043,4.48985,0.175737,-0.341344,0.22232,1,8.91788e-14,1.45721e-15,-3.24082e-16
401,0,20.2043,5.61231,-0.0515463,0.0632975,0.929891,1,9.08523e-14,8.88056e-16,6.31277e-16
402,0,20.2043,6.73477,-0.38749,0.362506,0.670835,1,9.29519e-14,1.17e-15,-1.05656e-16
403,0,20.2043,7.85723,-0.473821,-0.584626,-0.108386,1,9.27107e-14,1.40225e-15,-9.38377e-17
404,0,20.2043,8.9797,-0.33171,0.81531,-0.711915,1,8.90678e-14,1.45721e-15,-3.24082e-16
405,0,20.2043,10.1022,0.0440498,1.80324,0.290976,1,9.09389e-14,9.37672e-16,6.26723e-16
406,0,20.2043,11.2246,0.406141,0.821229,-0.329975,1,9.24443e-14,7.18054e-16,-6.43474e-17
407,0,20.2043,12.3471,-0.771044,0.123604,0.186314,1,9.31184e-14,1.11276e-15,-1.8052e-17
408,0,20.2043,13.4695,-1.15155,0.264353,0.756541,1,9.19737e-14,1.95731e-15,2.41777e-16
409,0,20.2043,14.592,-0.651624,0.307226,0.63066,1,8.90004e-14,1.14631e-15,1.12815e-15
410,0,20.2043,15.7145,0.411378,0.481213,-0.175342,1,9.00923e-14,6.70999e-16,-8.75521e-14
411,0,20.2043,16.8369,-0.803711,-0.318473,-0.41724,1,9.10107e-14,1.40731e-15,1.75903e-13
412,0,20.2043,17.9594,-0.061377,0.773444,-0.931707,1,9.12798e-14,4.86265e-16,2.41777e-16
413,0,20.2043,19.0819,0.0977651,-0.755302,-0.526395,1,8.96278e-14,1.50693e-15,-1.74818e-13
414,0,20.2043,20.2043,0.391575,-0.845001,0.518649,1,8.85903e-14,9.45912e-16,8.16892e-16
415,0,20.2043,21.3268,-0.96296,0.47127,-1.10019,1,9.13249e-14,-2.75225e-16,1.74614e-13
416,0,20.2043,22.4492,-0.442419,1.34281,1.20928,1,9.13546e-14,-3.74971e-16,-2.88289e-16
417,0,20.2043,23.5717,-0.296902,0.274906,0.851681,1,8.95567e-14,9.39841e-16,-1.77884e-13
418,0,21.3268,0,0.478447,-0.195359,-0.532483,1,8.85908e-14,1.74279e-13,8.68235e-14
419,0,21.3268,1.12246,0.610865,0.799978,1.21435,1,9.08888e-14,1.73936e-13,3.08618e-16
420,0,21.3268,2.24492,-1.20048,-0.889786,0.821807,1,9.10908e-14,1.7395e-13,-1.38127e-16
421,0,21.3268,3.36739,-1.10428,0.876425,-0.15417,1,9.03891e-14,1.7413e-13,-6.10948e-17
422,0,21.3268,4.48985,-0.373733,0.144102,-0.955474,1,9.00829e-14,1.74151e-13,1.89075e-15
423,0,21.3268,5.61231,0.579613,1.19618,0.615287,1,9.07398e-14,1.74159e-13,2.15263e-15
424,0,21.3268,6.73477,-0.179222,-1.09174,-1.06479,1,9.14134e-14,1.73927e-13,3.5345e-17
425,0,21.3268,7.85723,-0.946996,-0.0102185,0.0785667,1,9.11316e-14,1.74033e-13,-6.10948e-17
426,0,21.3268,8.9797,0.611106,-1.27462,0.927628,1,8.99719e-14,1.74151e-13,1.89075e-15
427,0,21.3268,10.1022,0.48774,-0.233191,-0.845173,1,9.10513e-14,1.74186e-13,1.93025e-15
428,0,21.3268,11.2246,0.880961,-0.214235,-0.0160067,1,9.1267e-14,1.73814e-13,-1.92446e-17
429,0,21.3268,12.3471,0.267436,-0.648831,-0.201839,1,9.08722e-14,1.73923e-13,-4.55365e-18
430,0,21.3268,13.4695,0.60889,0.54011,0.546197,1,9.03014e-14,1.74135e-13,1.39645e-16
431,0,21.3268,14.592,-0.823329,-0.169214,-0.282798,1,9.00309e-14,1.74028e-13,3.67156e-15
432,0,21.3268,15.7145,0.2969,0.236414,0.108357,1,9.08627e-14,1.74357e-13,-8.60637e-14
433,0,21.3268,16.8369,1.74334,-0.207651,-0.2909,1,9.02534e-14,1.74839e-13,1.76022e-13
434,0,21.3268,17.9594,-0.824442,-1.09161,-0.866832,1,9.06136e-14,1.74419e-13,1.39645e-16
435,0,21.3268,19.0819,-0.51392,0.927123,0.0259447,1,8.92547e-14,1.74474e-13,-1.72378e-13
436,0,21.3268,20.2043,0.132556,-0.0697579,0.257125,1,9.03363e-14,1.74583e-13,1.62839e-15
437,0,21.3268,21.3268,0.989366,-1.4149,0.861796,1,9.00783e-14,1.7482e-13,1.74403e-13
438,0,21.3268,22.4492,-1.78726,0.0184762,1.55191,1,9.05245e-14,1.74504e-13,-3.79254e-16
439,0,21.3268,23.5717,0.477995,0.262926,1.41725,1,8.87562e-14,1.7461e-13,-1.78387e-13
440,0,22.4492,0,-0.502848,0.3061,0.407979,1,8.91177e-14,2.79724e-17,8.73445e-14
441,0,22.4492,1.12246,-0.374788,-0.309232,-0.387272,1,8.98783e-14,-2.9924e-16,3.94704e-16
442,0,22.4492,2.24492,0.057407,0.386004,0.0855347,1,8.92913e-14,-4.05763e-16,-1.34441e-16
443,0,22.4492,3.36739,0.498413,-1.39733,-0.156523,1,8.89946e-14,-3.08998e-17,-2.27682e-17
444,0,22.4492,4.48985,-0.729931,0.212359,0.201563,1,8.99394e-14,-2.3164e-16,1.13268e-15
445,0,22.4492,5.61231,-0.0864439,0.360194,0.705478,1,9.04168e-14,-3.02763e-16,9.74535e-16
446,0,22.4492,6.73477,-0.0473854,-0.747004,-1.12268,1,8.94162e-14,-3.74104e-16,3.55618e-17
447,0,22.4492,7.85723,0.0211107,0.169931,-0.689058,1,9.04587e-14,-3.58762e-16,-2.44813e-16
448,0,22.4492,8.9797,0.50997,-0.326844,-1.17597,1,8.93843e-14,-2.3164e-16,1.13268e-15
449,0,22.4492,10.1022,0.886133,0.809395,-1.43056,1,9.07267e-14,-2.75008e-16,1.30634e-15
450,0,22.4492,11.2246,-0.403282,-0.427945,1.16033,1,8.94177e-14,-3.08727e-16,1.71792e-16
451,0,22.4492,12.3471,-0.0748689,-1.06186,0.623459,1,8.99731e-14,-1.55475e-16,-1.30104e-17
452,0,22.4492,13.4695,-0.876915,-0.186056,-0.547463,1,8.93396e-14,-3.22008e-17,1.57155e-16
453,0,22.4492,14.592,-0.401761,0.662855,1.07657,1,8.98852e-14,-1.45337e-16,2.92465e-15
454,0,22.4492,15.7145,-0.907815,0.442276,-0.521225,1,9.03091e-14,-2.14618e-16,-8.66849e-14
455,0,22.4492,16.8369,-0.501862,0.34627,-0.73044,1,8.99992e-14,-1.1395e-16,1.75577e-13
456,0,22.4492,17.9594,0.329098,0.516022,-0.308415,1,8.94784e-14,-3.34043e-16,4.61328e-17
457,0,22.4492,19.0819,0.936207,-0.90375,0.951868,1,8.87749e-14,-2.2508e-16,-1.73339e-13
458,0,22.4492,20.2043,-1.38247,1.91216,-0.289751,1,9.10977e-14,-1.86862e-16,6.74862e-16
459,0,22.4492,21.3268,-0.828381,-0.166443,-0.743607,1,8.98032e-14,-9.38919e-17,1.74162e-13
460,0,22.4492,22.4492,0.269813,0.967942,-0.706023,1,8.98683e-14,-1.20889e-16,-2.26707e-16
461,0,22.4492,23.5717,0.406218,-1.08799,0.730388,1,8.95369e-14,-1.55204e-16,-1.77879e-13
462,0,23.5717,0,0.290561,0.761332,-0.0885414,1,8.9457e-14,-1.77965e-13,8.87036e-14
463,0,23.5717,1.12246,-0.312944,0.576985,-0.92902,1,8.97701e-14,-1.78161e-13,2.05782e-16
464,0,23.5717,2.24492,-1.23988,-0.00503239,-0.27798,1,9.00521e-14,-1.77896e-13,-2.17057e-16
465,0,23.5717,3.36739,0.388096,0.772225,0.376008,1,8.95665e-14,-1.77635e-13,-7.99057e-17
466,0,23.5717,4.48985,0.712797,0.226061,0.348775,1,8.9616e-14,-1.77461e-13,-1.72475e-15
467,0,23.5717,5.61231,-0.0871777,0.32813,0.116315,1,9.06704e-14,-1.77024e-13,1.35959e-16
468,0,23.5717,6.73477,0.226014,-0.119697,0.571589,1,9.04016e-14,-1.77133e-13,6.04985e-17
469,0,23.5717,7.85723,-0.508086,-0.0145217,0.928035,1,8.96914e-14,-1.77295e-13,-1.35417e-16
470,0,23.5717,8.9797,-0.676982,-1.53393,0.257945,1,8.9616e-14,-1.7735e-13,-1.72475e-15
471,0,23.5717,10.1022,-0.186627,0.715029,-0.0943314,1,9.06115e-14,-1.77079e-13,2.72487e-16
472,0,23.5717,11.2246,-0.432868,-0.0552579,0.772999,1,9.03451e-14,-1.7675e-13,-6.44016e-17
473,0,23.5717,12.3471,0.403362,-1.72677,0.129864,1,8.98999e-14,-1.76965e-13,-5.52943e-17
474,0,23.5717,13.4695,0.162633,-0.0144515,-0.434843,1,8.91831e-14,-1.77676e-13,1.82905e-16
475,0,23.5717,14.592,0.842252,0.880312,-1.56352,1,8.96243e-14,-1.7717e-13,-2.11745e-16
476,0,23.5717,15.7145,-0.570115,-0.104107,0.670529,1,9.04662e-14,-1.77687e-13,-8.79091e-14
477,0,23.5717,16.8369,0.0202195,-0.486077,0.501133,1,8.94531e-14,-1.78422e-13,1.75834e-13
478,0,23.5717,17.9594,-0.15429,-0.0847341,-0.0210676,1,8.88292e-14,-1.77579e-13,7.18826e-17
479,0,23.5717,19.0819,0.40261,-0.220229,0.485122,1,8.86831e-14,-1.77958e-13,-1.76426e-13
480,0,23.5717,20.2043,-0.0562804,-0.757864,-0.0278851,1,9.09628e-14,-1.77739e-13,1.71846e-17
481,0,23.5717,21.3268,-0.724114,0.0275382,0.586152,1,8.9325e-14,-1.77185e-13,1.74481e-13
482,0,23.5717,22.4492,-0.765522,0.256698,-0.589475,1,8.86087e-14,-1.75723e-13,-3.11708e-16
483,0,23.5717,23.5717,0.138489,0.608236,-1.51131,1,8.89968e-14,-1.77688e-13,-1.77045e-13
484,1.12246,0,0,-0.794476,-0.263064,0.221498,1,3.19298e-17,8.80499e-14,8.66508e-14
485,1.12246,0,1.12246,-0.122426,-0.0340375,1.44634,1,1.24125e-15,8.74616e-14,1.16064e-16
